ItemNumber,ItemName,QuantityOnHand,SellingPrice,Brand,Category
UC-2001ABN,USB 2.0 Certified Cable A-B 5 Pin Mini 1m,10,1.3,8WARE,CABLES - USB 2 Cables
UC-2001AUB,USB 2.0 Certified Cable - USB A Male to Micro-USB B Male; Black 1m,10,1.85,8WARE,CABLES - USB 2 Cables
UC-2001M8P,USB 2.0 Cable Type A to Mini-B 8-Pin M/M- 1.5m,10,5.4,8WARE,CABLES - USB 2 Cables
UC-2002AA,USB 2.0 Certified Cable A-A 2m Transparent Metal Sheath UL Approved,10,1.4,8WARE,CABLES - USB 2 Cables
UC-2002AAE,USB 2.0 Certified Extension A-A M-F Transparent Metal Sheath Cable 2m,10,1.75,8WARE,CABLES - USB 2 Cables
UC-2002AB,USB 2.0 Cable Type A to B M/M Transparent - 2m,10,1.4,8WARE,CABLES - USB 2 Cables
UC-2002AUB,USB 2.0 Certified Cable - USB A Male to Micro-USB B Male; Black 1.8m,10,2.4,8WARE,CABLES - USB 2 Cables
UC-2002BUA,USB 2.0 Certified Cable - USB B Male to Micro-USB A Male; Black 1.8m,1,1.9,8WARE,CABLES - USB 2 Cables
UC-2002UAUB,USB 2.0 Certified Cable - Micro-USB A Male to Micro-USB B Male; Black 1.8m,1,2.2,8WARE,CABLES - USB 2 Cables
UC-2003AA,USB 2.0 Certified Cable A-A 3m Transparent Metal Sheath UL Approved,10,1.75,8WARE,CABLES - USB 2 Cables
UC-2003AAE,USB 2.0 Certified Extension A-A M-F Transparent Metal Sheath Cable 3m,10,1.9,8WARE,CABLES - USB 2 Cables
UC-2003AB,USB 2.0 Certified Cable A-B 3m Transparent Metal Sheath UL Approved,10,1.8,8WARE,CABLES - USB 2 Cables
UC-2003ABN,USB 2.0 Certified Cable A-B 5 Pin Mini 3m,10,2.8,8WARE,CABLES - USB 2 Cables
UC-2005AA,USB 2.0 Certified Cable A-A 5m Transparent Metal Sheath UL Approved,10,2.35,8WARE,CABLES - USB 2 Cables
UC-2005AAE,USB 2.0 Certified Extension A-A M-F Transparent Metal Sheath Cable 5m,10,2.75,8WARE,CABLES - USB 2 Cables
UC-2005AB,USB 2.0 Certified Cable A-B 5m Transparent Metal Sheath UL Approved,10,2.35,8WARE,CABLES - USB 2 Cables
UC-2010AAE,2 Port USB 2.0 Active Certified Extension A-A M-F Cable 10m,10,33,8WARE,CABLES - USB 2 Cables
UC-232-2,Aten USB to 2 Port RS232 Serial Converter,0,77.4,ATEN,KVM PRODUCTS - KVM
UC-232-4,Aten USB to 4 Port RS232 Serial Converter,0,103,ATEN,KVM PRODUCTS - KVM
UC-232A,Aten USB to 1 Port RS232 Serial Converter with 35cm Cable,10,29,ATEN,ADAPTORS / CONVERTERS
UC-2401ABN,USB 2.0 Certified Cable A-B 4 Pin Mini 1m,0,1.8,8WARE,CABLES - USB 2 Cables
UC-2403ABN,USB 2.0 Certified Cable A-B 4 Pin Mini 3m,2,2.8,8WARE,CABLES - USB 2 Cables
UC2-EXT2,USB 2.0 Extension A-A M-F Cable 1.8m (10pcs per unit),0,14,8WARE,CABLES - USB 2 Cables
UC2-MINI2OEM,USB 2.0 A Male -Mini B cable 1m black (10pcs per unit),10,9.7,8WARE,CABLES - USB 2 Cables
UC2-PRT2,USB 2.0 Printer Cable A-B 1.8m (10pcs per unit),10,14,8WARE,CABLES - USB 2 Cables
UC-3001AAE,USB 3.0 Certified Extension A-A M-F  Cable 1m,10,5,8WARE,CABLES - USB3 Cables
UC-3001AB,USB 3.0 AM-BM Cable; 1M,9,5,8WARE,CABLES - USB3 Cables
UC-3001AUB,USB 3.0 Cable Type A to Micro-USB B M/M Blue - 1m,0,5.5,8WARE,CABLES - USB3 Cables
UC-3002AAE,USB 3.0 Certified Extension A-A M-F  Cable 2m,10,5.7,8WARE,CABLES - USB3 Cables
UC-3002AB,USB 3.0 AM-BM Cable; 2M,3,4.85,8WARE,CABLES - USB3 Cables
UC-3002AUB,USB 3.0 Certified Cable - USB A Male to Micro-USB B Male; Blue 2m,10,5.3,8WARE,CABLES - USB3 Cables
UC-3003AAE,USB 3.0 Certified Extension A-A M-F  Cable 3m,10,6.75,8WARE,CABLES - USB3 Cables
UC-3003AB,USB 3.0 AM-BM Cable; 3M,10,5.8,8WARE,CABLES - USB3 Cables
UC-3003AUB,USB 3.0 Certified Cable - USB A Male to Micro-USB B Male; Blue 3m,0,7.8,8WARE,CABLES - USB3 Cables
UC-3005AAE,USB 3.0 Active Certified Extension A-A M-F Cable 5m,2,25,8WARE,CABLES - USB3 Cables
UCE50,Aten USB Extender over Cat5 - Up to 45m,0,122,ATEN,USB AND FIREWIRE PRODUCTS
UCE-60,Aten 1 Port USB Over Cat5 Extender,0,69,ATEN,USB AND FIREWIRE PRODUCTS
UE-250,Aten 1 Port USB 2.0 5m Active Extension Cable,0,26.6,ATEN,CABLES - USB 2 Cables
UG3-AFAF,USB 3.0 A Type Female to A Type Female Gender Changer,0,5.5,8WARE,ADAPTORS / CONVERTERS
UG3-AFBM,USB 3.0 A Type Female to B Type Male Gender Changer,1,5.5,8WARE,ADAPTORS / CONVERTERS
UG3-BFMBM,USB 3.0 B Type Female to Micro USB B Type Male Gender Changer,0,7.9,8WARE,ADAPTORS / CONVERTERS
UG-H1016,KEYDEX? Stand for iPad with slip-proof rubber & steel frame,0,11.5,KEYDEX?,MobilePhone/Tablet Accessories
UH-2004,Anyware 4-Port USB 2.0 Hub Mini Black,10,8.5,8WARE,HUBS AND CARDREADERS
UH-3000-BK,Front Loading Internal USB 3.0 Hub 4 Port - Black,3,28.5,8WARE,HUBS AND CARDREADERS
UH-3004,4-Port USB 3.0 Hub with Power Adapter,10,25,8WARE,HUBS AND CARDREADERS
UP205,Sunix USB1074NC USB 2.0 PCI Card with 5 Ports (4 Extl; 1 Int) NEC Chip,7,15.5,SUNIX,ADD ON CARDS
UP-850,8ware Mini External USB 2.0 Card Reader 62 in 1 Plus SIM (Inl 3G) with USB 2.0 Extension Cable,10,14.5,8WARE,Card Reader
UPC-03,8ware USB to PS2 Converter (USB - 2xMD6F),0,9.5,8WARE,ADAPTORS / CONVERTERS
US-221A,Aten 2 Port USB 2.0 Auto Peripheral Switch,3,29,ATEN,SWITCHES
US-421A,Aten 4 Port USB 2.0 Auto Peripheral Switch,1,45,ATEN,SWITCHES
USB-102,Rock USB Audio Adaptor - Virtual 5.1,1,20,ROCK,Speaker and Headset
USB-AVIPAD-1.5M,Audio/Video Cable with USB  for iPod / iPhone / iPad 1.5m,10,34,D&S,MobilePhone/Tablet Accessories
USB-BK3003,USB 3.0 Internal Cable with PCI Bracket,8,11.8,8WARE,CABLES - USB3 Cables
USB-CAMROCK-F,Rock Foldable Web Camera HiRes,1,33,ROCK,WEBCAMS
USB-CARCHRG-3P,Car Lighter Socket Adaptor - Three 12V Sockets Plus USB Port (1.5m Cable),1,13.9,SANSAI,MobilePhone/Tablet Accessories
USB-CARCHRG-IPOD,USB Car Charger Kit with 1.5m Cable for for iPod / iPhone / iPad,0,18,SANSAI,MobilePhone/Tablet Accessories
USB-CARMINI-1A,8ware USB Mini Car Charger 5V/1A Black - Compatible with iPod / iPhone and other Mobile Devices,5,5.8,8WARE,MobilePhone/Tablet Accessories
USB-CARMINI-2A,8ware Dual USB Mini Car Charger 5V/2.1A Black - Compatible with iPod / iPhone / iPad & Others,10,7.3,8WARE,MobilePhone/Tablet Accessories
USB-ESATA,USB3.0 to eSATA Adapter - Black,0,24.5,8WARE,ADAPTORS / CONVERTERS
USB-FRIDGE2,USB Fridge 2  with heat and cool functions large,10,36,8WARE,USB AND FIREWIRE PRODUCTS
USB-HC130,USB Charging Hub for Mobile/iPhone,10,11.9,8WARE,MobilePhone/Tablet Accessories
USB-HDMI6A-BL,USB 2.0 to DVI/HDMI/VGA Adapter 1920x1080 Link with Audio OutPut (Blister Pack),10,65,Winstars,Audio and Visual Products
USB-HDMI8A,Winstars USB 2.0 to HDMI (1080P) Link Up to 6 Simultaneous Displays with Audio Output,0,69,Winstars,Audio and Visual Products
USB-IDESATA,"USB 2.0 to 2.5"" & 3.5"" IDE/SATA Adapter Cable 80cm",0,22,8WARE,ADAPTORS / CONVERTERS
USB-IP5,USB Charging / Sync Cable for Latest iDevices,10,4.8,8WARE,MobilePhone/Tablet Accessories
USB-IPOD-1.5M,USB Sync/Charge 1.5m Cable for iPod / iPhone / iPad,4,14,SANSAI,MobilePhone/Tablet Accessories
USB-LAN,USB 2.0 to 10/100 LAN Adapter,10,17,8WARE,NETWORKING PRODUCTS
USB-PS2M,USB to PS2 Male Converter for Mouse Green,10,1.8,8WARE,ADAPTORS / CONVERTERS
USB-UNICHARG-0.2M,3-in-1 Multi Functional USB Charging Cable w/ Apple 30pin; 8pin and Micro USB Connector - 0.2m,7,5.4,8WARE,MobilePhone/Tablet Accessories
USB-UNICHARG-1M,3-in-1 Multi Functional USB Charging Cable w/ Apple 30pin; 8pin and Micro USB Connector - 1m,0,8.4,8WARE,MobilePhone/Tablet Accessories
VC-160,Aten VanCryst VGA to DVI Converter,0,300,ATEN,KVM PRODUCTS - KVM
VC-180,Aten VanCryst VGA to HDMI Converter with Audio,0,109,- No Manufacturer -,KVM PRODUCTS - KVM
VC-920,ATEN VC920 Mini DisplayPort to VGA adapter,2,25,ATEN,KVM PRODUCTS - KVM
VC-960,Aten VanCryst MiniDisplayPort Mini DisplayPort to DVI Adapter,9,18,ATEN,KVM PRODUCTS - KVM
VC-980,ATEN VC980 Mini DisplayPort to HDMI Adapter w/Audio enabled for Mac products,5,19,ATEN,KVM PRODUCTS - KVM
VE-022,Aten VanCryst VGA Over Cat5 Video Extender with Audio,0,189,ATEN,KVM PRODUCTS - KVM
VE-150,Aten VanCryst VGA Over Cat5 Video Extender,0,273,ATEN,VIDEO PRODUCTS
VE-809,Aten Wireless HDMI Extender (up to 30m range; Full HD 1080p; 3D Supported) - 2x HDMI Switch,1,269,ATEN,Audio and Visual Products
VLT-B22-A60K2P60T11,V-light Bayonet 11.5watt warm white,10,19,V-Light,LED Lighting
VLT-B22-DA60K2P60T11,V-light Bayonet Dimmable 11.5watt warm white,10,21.5,V-Light,LED Lighting
VLT-DGU10TWP04T86356,V-light GU10 Dimable 8watt warm white,10,26,V-Light,LED Lighting
VLT-DGU10-WP01T6,V-light Dimable GU10 6watt warm white,10,15.8,V-Light,LED Lighting
VLT-DGU10WP04T6-4934,V-light GU10 Dimable 6watt warm white,10,18.5,V-Light,LED Lighting
VLT-E14-C37K2P25V4,V-light Edison small screw e14 4watt warm white candle,10,8.8,V-Light,LED Lighting
VLT-E14-F37K2P25V4,V-light  Edison small srew e14 4 watt warm white candle flame tip,10,8.8,V-Light,LED Lighting
VLT-GU10-WF07V3,V-light GU10 3 watt warm white reflector,10,10.8,V-Light,LED Lighting
VLT-GU10-WP03V4,V-light GU10 4watt warm white,6,10.8,V-Light,LED Lighting
VLT-GU10WP04T6-4934,V-light GU10 6watt warm white,1,16.5,V-Light,LED Lighting
VLT-PAR16-WF07V3,V-light PAR16 Edison small screw 3 watt warm white reflector,10,9,V-Light,LED Lighting
VLT-PAR16-WP03V4,V-light PAR16 Edison small screw 4 watt warm white,10,10.8,V-Light,LED Lighting
VS-132A,Aten VanCryst 2 Port VGA Video Splitter - 2048x1536@60Hz Max,0,78,ATEN,VIDEO PRODUCTS
VS-162,Aten VanCryst 2 Port DVI Video Splitter with Audio - 1920x1200@60Hz or 5m Max,0,179,ATEN,VIDEO PRODUCTS
VS-164,Aten VanCryst 4 Port DVI Video Splitter with Audio - 1920x1200@60Hz or 5m Max,0,255,ATEN,VIDEO PRODUCTS
VS-182,Aten VanCryst 2 Port HDMI Video Splitter - 1920x1200; 1080p or 20m Max,3,139,ATEN,VIDEO PRODUCTS
VS-184,Aten VanCryst 4 Port HDMI Video Splitter - 1920x1200; 1080p or 20m Max,3,189,ATEN,VIDEO PRODUCTS
VS-231,Aten VanCryst 2 Port HDTV Component Video Switch with Audio and Infra-Red Remote Control,3,119,ATEN,VIDEO PRODUCTS
VS-261,Aten VanCryst 2 Port DVI Video Switch with Audio and Infra-Red Remote Control,0,185,ATEN,VIDEO PRODUCTS
VS-291,Aten VanCryst 2 Port VGA Video Switch,0,43,ATEN,VIDEO PRODUCTS
VS-461,Aten VanCryst 4 Port DVI Video Switch with Audio and Infra-Red Remote Control,0,270,ATEN,VIDEO PRODUCTS
VS-491,Aten VanCryst 4 Port VGA Video Switch,0,56.8,ATEN,VIDEO PRODUCTS
VS-881,Aten VanCryst 8 Port VGA Video Switch with Infra-Red Remote Control,0,136,ATEN,VIDEO PRODUCTS
VS-92A,Aten VanCryst 2 Port VGA Video Splitter - 1920x1440@60Hz Max,5,52,ATEN,VIDEO PRODUCTS
VS-94A,Aten VanCryst 4 Port VGA Video Splitter - 1920x1440@60Hz Max,3,72,ATEN,VIDEO PRODUCTS
VS-98A,Aten VanCryst 8 Port VGA Video Splitter - 1920x1440@60Hz Max,3,84,ATEN,VIDEO PRODUCTS
WKB-4000US,Adesso SlimTouch Wireless 2.4GHZ Mini Keyboard USB with TouchPad,6,165,ADESSO,KEYBOARDS - Wireless
WL-CAU2N4,Wavlink USB 2.0 Extension Adapter Over Cat5/Cat5e/Cat6 Cable up to 90m,1,57,Wavlink,NETWORKING PRODUCTS
WL-NWU320G,Wavlink USB3.0 to RJ45 Gigabit Ethernet Adapter,0,44,Wavlink,NETWORKING PRODUCTS
WL-SPLT,Wavlink 1 in 2 out HDMI splitter up to 1080P,10,37,- No Manufacturer -,Audio and Visual Products
WL-UG35D6,Wavlink USB 3.0 to DVI/HDMI/VGA Adapter 1920x1080 Link Up to 6 Simultaneous Displays,0,77,- No Manufacturer -,Audio and Visual Products
WL-UG39DK1,Wavlink USB 3.0 Multi-task Universal Laptop Docking Station & Hub,10,108,Wavlink,ACCESSORIES
WL-UH1041P-GR,Wavlink 4 Ports USB Wall Charging Station - Green,0,15.5,- No Manufacturer -,USB AND FIREWIRE PRODUCTS
WS-ST320D,"Winstars 2.5""/ 3.5'' Dual HDD + USB2.0 + eSATA + HUB + Card Reader Docking Station",4,77,Winstars,EXTERNAL ENCLOSURES
WS-ST330U,"Winstars 2.5""/ 3.5'' Single Slot HDD USB3.0 Docking Station (WS-ST333U)",0,45,Winstars,EXTERNAL ENCLOSURES
WS-UG17D1-OEM,Wavlink USB 2.0 to DVI/VGA/HDMI Multi-displaying Adapter,10,51,Winstars,Audio and Visual Products
WS-UH302E,Winstars Express Card 34mm 2 Ports USB3.0; Support up to 5Gb/S Data Transfer,10,44,Winstars,ADAPTORS / CONVERTERS
WS-WN687N1,Winstars 150Mbps Mini Wireless N USB Adapter,10,16,Winstars,NETWORKING - Wireless Adapter
WV-NCH530W,640x480 VGA H.264 Wireless IP Cloud Plug and Play  Pan Tilt IR Camera,0,151,Wansview,SURVEILLANCE CAMERA
ZN-I-COZY,Zignum I-Cozy Multifunctional iPad Stand For Beds; Sofas; Vehicles & Kitchens,1,70,DEEPCOOL,MobilePhone/Tablet Accessories
